Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Opponent,Cleveland Guardians,1,24.0,23,3.0,7,2,1,1,2,0,1,5,5.0,0.304,0.333,0.609,0.942,14.0,0.0,0.0,0,0,0,0,0.353,114,164,3
Opponent,Houston Astros,1,24.0,21,5.0,8,2,0,2,0,0,2,3,1.5,0.381,0.458,0.762,1.22,16.0,2.0,1.0,0,0,0,0,0.375,179,225,4
Opponent,New York Yankees,2,44.0,33,4.0,6,1,0,1,0,1,10,7,0.7,0.182,0.364,0.303,0.667,10.0,1.0,0.0,0,1,0,0,0.192,61,78,4
Opponent,Oakland Athletics,1,11.0,8,8.0,5,1,0,2,0,0,3,1,0.33,0.625,0.727,1.5,2.227,12.0,0.0,0.0,0,0,0,0,0.6,402,525,2
Opponent,Texas Rangers,1,21.0,20,2.0,5,2,0,2,0,0,0,3,,0.25,0.286,0.65,0.936,13.0,0.0,1.0,0,0,0,0,0.2,110,165,1
Opponent,Toronto Blue Jays,2,51.0,41,12.0,12,5,0,1,3,0,9,3,0.33,0.293,0.412,0.488,0.9,20.0,0.0,0.0,0,1,1,1,0.29,111,156,6
Opponent,WP,4,83.0,69,22.0,22,8,0,5,3,0,12,7,0.58,0.319,0.422,0.652,1.074,45.0,0.0,1.0,0,1,1,1,0.293,147,211,9
Opponent,WP >= .500,6,141.0,125,14.0,32,5,1,4,2,1,13,27,2.08,0.256,0.333,0.408,0.741,51.0,3.0,2.0,0,1,0,0,0.295,73,103,22
Game Conditions,Night,7,162.0,145,16.0,37,7,1,6,2,1,13,30,2.31,0.255,0.327,0.441,0.769,64.0,3.0,3.0,0,1,0,0,0.282,78,114,23
Game Conditions,Day,3,62.0,49,20.0,17,6,0,3,3,0,12,4,0.33,0.347,0.468,0.653,1.121,32.0,0.0,0.0,0,1,1,1,0.326,160,214,8
Game Conditions,Open,9,199.0,173,30.0,49,12,1,8,4,1,21,32,1.52,0.283,0.367,0.503,0.87,87.0,3.0,3.0,0,2,1,1,0.304,102,142,28
Game Conditions,Retract,1,25.0,21,6.0,5,1,0,1,1,0,4,2,0.5,0.238,0.36,0.429,0.789,9.0,0.0,0.0,0,0,0,0,0.222,85,123,3
Game Conditions,Grass,9,199.0,173,30.0,49,12,1,8,4,1,21,32,1.52,0.283,0.367,0.503,0.87,87.0,3.0,3.0,0,2,1,1,0.304,102,143,28
Game Conditions,Artif. Turf,1,25.0,21,6.0,5,1,0,1,1,0,4,2,0.5,0.238,0.36,0.429,0.789,9.0,0.0,0.0,0,0,0,0,0.222,85,123,3
Ballparks,BAL-Camden Yards,7,168.0,151,21.0,43,11,1,6,4,1,13,30,2.31,0.285,0.351,0.49,0.841,74.0,3.0,3.0,0,1,1,1,0.319,95,126,25
Ballparks,OAK-Oakland Col.,1,11.0,8,8.0,5,1,0,2,0,0,3,1,0.33,0.625,0.727,1.5,2.227,12.0,0.0,0.0,0,0,0,0,0.6,402,523,2
Ballparks,TOR-Rogers Ctr,1,25.0,21,6.0,5,1,0,1,1,0,4,2,0.5,0.238,0.36,0.429,0.789,9.0,0.0,0.0,0,0,0,0,0.222,85,121,3
Ballparks,NYY-Yankee Stad3,1,20.0,14,1.0,1,0,0,0,0,0,5,1,0.2,0.071,0.3,0.071,0.371,1.0,0.0,0.0,0,1,0,0,0.071,-4,11,1
By Umpire,Alex MacKay,1,25.0,21,6.0,5,1,0,1,1,0,4,2,0.5,0.238,0.36,0.429,0.789,9.0,0.0,0.0,0,0,0,0,0.222,85,128,3
By Umpire,Ben May,1,25.0,25,2.0,6,0,0,0,0,0,0,6,,0.24,0.24,0.24,0.48,6.0,0.0,0.0,0,0,0,0,0.316,14,49,6
By Umpire,Bill Miller,1,24.0,23,0.0,5,0,0,0,0,0,0,6,,0.217,0.25,0.217,0.467,5.0,0.0,1.0,0,0,0,0,0.294,12,46,5
By Umpire,Brian O'Nora,1,11.0,8,8.0,5,1,0,2,0,0,3,1,0.33,0.625,0.727,1.5,2.227,12.0,0.0,0.0,0,0,0,0,0.6,402,463,2
By Umpire,Gabe Morales,1,20.0,14,1.0,1,0,0,0,0,0,5,1,0.2,0.071,0.3,0.071,0.371,1.0,0.0,0.0,0,1,0,0,0.071,-4,15,1
By Umpire,Jeremy Riggs,1,24.0,23,3.0,7,2,1,1,2,0,1,5,5.0,0.304,0.333,0.609,0.942,14.0,0.0,0.0,0,0,0,0,0.353,114,170,3
By Umpire,Junior Valentine,1,26.0,20,6.0,7,4,0,0,2,0,5,1,0.2,0.35,0.462,0.55,1.012,11.0,0.0,0.0,0,1,1,1,0.35,137,184,3
By Umpire,Lance Barrett,1,24.0,21,5.0,8,2,0,2,0,0,2,3,1.5,0.381,0.458,0.762,1.22,16.0,2.0,1.0,0,0,0,0,0.375,179,237,4
By Umpire,Manny Gonzalez,1,21.0,20,2.0,5,2,0,2,0,0,0,3,,0.25,0.286,0.65,0.936,13.0,0.0,1.0,0,0,0,0,0.2,110,164,1
By Umpire,Will Little,1,24.0,19,3.0,5,1,0,1,0,1,5,6,1.2,0.263,0.417,0.474,0.89,9.0,1.0,0.0,0,0,0,0,0.333,110,151,3
