Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Bases Occupied,Men On,13,119.0,107,36.0,31,7,0,9,5,3,9,21,2.33,0.29,0.336,0.608,0.944,65.0,4.0,0.0,0,3,0,1,0.275,105,148,15
Bases Occupied,1--,13,66.0,60,16.0,19,5,0,6,4,2,6,12,2.0,0.317,0.379,0.7,1.079,42.0,3.0,0.0,0,0,0,0,0.31,135,184,8
Bases Occupied,-2-,11,22.0,19,7.0,6,1,0,2,1,0,3,3,1.0,0.316,0.409,0.684,1.093,13.0,0.0,0.0,0,0,0,0,0.286,140,194,3
Bases Occupied,--3,2,4.0,4,0.0,0,0,0,0,0,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,12-,8,17.0,17,6.0,4,0,0,1,0,1,0,3,,0.235,0.235,0.412,0.647,7.0,1.0,0.0,0,0,0,0,0.231,41,77,3
Bases Occupied,1-3,3,6.0,3,4.0,1,0,0,0,0,0,0,1,,0.333,0.167,0.333,0.5,1.0,0.0,0.0,0,3,0,0,0.2,8,19,1
Bases Occupied,-23,3,4.0,4,3.0,1,1,0,0,0,0,0,0,,0.25,0.25,0.5,0.75,2.0,0.0,0.0,0,0,0,1,0.25,62,84,0
Bases Occupied,"on 1st,",13,58.0,51,18.0,15,2,0,6,0,0,4,10,2.5,0.294,0.328,0.686,1.014,35.0,4.0,0.0,0,3,0,0,0.237,118,159,7
Bases Occupied,"on 3rd,",3,8.0,5,6.0,1,1,0,0,0,0,0,2,,0.2,0.125,0.4,0.525,2.0,0.0,0.0,0,3,0,1,0.167,9,15,0
Bases Occupied,"on 3rd, 2 out",5,6.0,6,1.0,1,0,0,0,0,0,0,1,,0.167,0.167,0.167,0.333,1.0,0.0,0.0,0,0,0,0,0.2,-23,-6,1
Bases Occupied,"0 out, ---",13,73.0,61,3.0,14,1,0,3,0,0,10,13,1.3,0.23,0.356,0.393,0.75,24.0,0.0,2.0,0,0,0,0,0.244,71,116,10
Bases Occupied,"0 out, 1--",11,20.0,18,4.0,5,1,0,2,1,1,2,3,1.5,0.278,0.35,0.667,1.017,12.0,1.0,0.0,0,0,0,0,0.231,120,158,2
Bases Occupied,"0 out, -2-",2,1.0,1,0.0,1,0,0,0,1,0,0,0,,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0,0,0,0,1.0,362,447,1
Bases Occupied,"0 out, --3",1,1.0,1,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,-100,-100,0
Bases Occupied,"0 out, 12-",2,3.0,3,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, 1-3",2,3.0,1,2.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, -23",1,1.0,1,1.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,-100,-100,0
Bases Occupied,"1 out, ---",13,54.0,49,3.0,16,2,0,3,0,0,5,11,2.2,0.327,0.389,0.551,0.94,27.0,0.0,0.0,0,0,0,0,0.371,110,173,11
Bases Occupied,"1 out, 1--",13,23.0,21,7.0,8,1,0,3,2,0,2,5,2.5,0.381,0.435,0.857,1.292,18.0,2.0,0.0,0,0,0,0,0.385,179,239,4
Bases Occupied,"1 out, -2-",6,9.0,8,4.0,3,1,0,1,0,0,1,1,1.0,0.375,0.444,0.875,1.319,7.0,0.0,0.0,0,0,0,0,0.333,185,255,1
Bases Occupied,"1 out, --3",1,1.0,1,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,-100,-100,0
Bases Occupied,"1 out, 12-",5,8.0,8,4.0,2,0,0,1,0,0,0,1,,0.25,0.25,0.625,0.875,5.0,1.0,0.0,0,0,0,0,0.167,85,133,1
Bases Occupied,"1 out, 1-3",1,1.0,0,1.0,0,0,0,0,0,0,0,0,,,0.0,,,0.0,0.0,0.0,0,1,0,0,0.0,,,0
Bases Occupied,"1 out, -23",1,1.0,1,2.0,1,1,0,0,0,0,0,0,,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0,0,0,0,1.0,547,571,0
Bases Occupied,"2 out, ---",13,41.0,37,2.0,13,2,0,2,0,0,4,8,2.0,0.351,0.415,0.568,0.982,21.0,0.0,0.0,0,0,0,0,0.407,120,191,9
Bases Occupied,"2 out, 1--",11,23.0,21,5.0,6,3,0,1,1,1,2,4,2.0,0.286,0.348,0.571,0.919,12.0,0.0,0.0,0,0,0,0,0.313,102,150,2
Bases Occupied,"2 out, -2-",9,12.0,10,3.0,2,0,0,1,0,0,2,2,1.0,0.2,0.333,0.5,0.833,5.0,0.0,0.0,0,0,0,0,0.143,85,123,1
Bases Occupied,"2 out, --3",2,2.0,2,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"2 out, 12-",6,6.0,6,2.0,2,0,0,0,0,1,0,1,,0.333,0.333,0.333,0.667,2.0,0.0,0.0,0,0,0,0,0.4,54,93,2
Bases Occupied,"2 out, 1-3",1,2.0,2,1.0,1,0,0,0,0,0,0,1,,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0,0,0,0,1.0,131,175,1
Bases Occupied,"2 out, -23",2,2.0,2,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Clutch Stats,"2 outs, RISP",11,24.0,22,6.0,5,0,0,1,0,1,2,4,2.0,0.227,0.292,0.364,0.655,8.0,0.0,0.0,0,0,0,0,0.235,48,82,4
Clutch Stats,Late & Close,1,1.0,1,3.0,1,0,0,1,0,0,0,0,,1.0,1.0,4.0,5.0,4.0,0.0,0.0,0,0,0,0,,918,1308,0
Clutch Stats,Tie Game,13,94.0,84,17.0,32,4,0,6,2,2,8,15,1.88,0.381,0.426,0.643,1.068,54.0,1.0,0.0,0,2,0,0,0.4,137,197,22
Clutch Stats,Within 1 R,13,176.0,159,29.0,48,7,0,11,5,3,14,35,2.5,0.302,0.358,0.554,0.912,88.0,2.0,1.0,0,2,0,1,0.322,102,152,30
Clutch Stats,Within 2 R,13,231.0,205,35.0,59,10,0,13,5,3,22,42,1.91,0.288,0.355,0.527,0.882,108.0,3.0,1.0,0,3,0,1,0.301,96,145,36
Clutch Stats,Within 3 R,13,259.0,231,38.0,67,11,0,15,5,3,24,49,2.04,0.29,0.355,0.533,0.888,123.0,3.0,1.0,0,3,0,1,0.306,97,146,41
Clutch Stats,Within 4 R,13,284.0,251,44.0,73,12,0,17,5,3,28,52,1.86,0.291,0.363,0.542,0.905,136.0,4.0,2.0,0,3,0,1,0.303,101,152,44
Clutch Stats,Margin > 4 R,1,3.0,3,0.0,1,0,0,0,0,0,0,1,,0.333,0.333,0.333,0.667,1.0,0.0,0.0,0,0,0,0,0.5,54,90,1
Clutch Stats,Ahead,8,93.0,82,14.0,21,3,0,5,1,1,9,15,1.67,0.256,0.333,0.476,0.809,39.0,2.0,1.0,0,1,0,1,0.254,80,134,13
Clutch Stats,Behind,11,100.0,88,13.0,21,5,0,6,2,0,11,23,2.09,0.239,0.33,0.5,0.83,44.0,1.0,1.0,0,0,0,0,0.254,84,122,10
Leverage,High Lvrge,9,35.0,32,15.0,10,2,0,3,0,1,0,4,,0.313,0.286,0.656,0.942,21.0,1.0,0.0,0,3,0,1,0.25,101,155,5
Leverage,Medium Lvrge,13,144.0,127,21.0,36,6,0,7,5,2,16,27,1.69,0.284,0.368,0.496,0.864,63.0,3.0,1.0,0,0,0,0,0.312,94,140,23
Leverage,Low Lvrge,13,108.0,95,8.0,28,4,0,7,0,0,12,22,1.83,0.295,0.38,0.558,0.938,53.0,0.0,1.0,0,0,0,0,0.318,109,163,17
Times Facing Opponent in Game,"1st PA in G, as SP",13,116.0,107,14.0,30,7,0,4,,,9,23,2.56,0.28,0.336,0.458,0.794,49.0,2.0,0.0,0,0,0,0,0.325,78,127,19
Times Facing Opponent in Game,"2nd PA in G, as SP",13,113.0,100,19.0,30,3,0,10,,,10,25,2.5,0.3,0.372,0.63,1.002,63.0,1.0,2.0,0,1,0,0,0.303,120,171,17
Times Facing Opponent in Game,"3rd PA in G, as SP",10,54.0,44,11.0,14,2,0,3,,,8,5,0.63,0.318,0.407,0.568,0.976,25.0,1.0,0.0,0,2,0,1,0.29,118,154,9
Times Facing Opponent in Game,"4th+ PA in G, as SP",1,2.0,2,0.0,0,0,0,0,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Pitch Count,Pitch 1-25,13,82.0,76,10.0,24,5,0,3,,,6,16,2.67,0.316,0.366,0.5,0.866,38.0,1.0,0.0,0,0,0,0,0.368,94,145,16
Pitch Count,Pitch 26-50,13,86.0,77,16.0,22,3,0,8,,,7,17,2.43,0.286,0.349,0.636,0.985,49.0,1.0,1.0,0,1,0,0,0.264,114,169,11
Pitch Count,Pitch 51-75,13,77.0,68,8.0,18,3,0,3,,,8,16,2.0,0.265,0.351,0.441,0.792,30.0,1.0,1.0,0,0,0,1,0.306,79,117,12
Pitch Count,Pitch 76-100,12,40.0,32,10.0,10,1,0,3,,,6,4,0.67,0.313,0.4,0.625,1.025,20.0,1.0,0.0,0,2,0,0,0.259,127,180,6
Days of Rest,"4 Days,GS",4,82.0,73,17.0,25,5,0,5,4,1,8,10,1.25,0.343,0.402,0.616,1.019,45.0,2.0,0.0,0,1,0,1,0.339,125,178,15
Days of Rest,"5 Days,GS",5,114.0,98,15.0,30,3,0,8,1,2,13,21,1.62,0.306,0.386,0.582,0.968,57.0,0.0,1.0,0,2,0,0,0.31,115,168,19
Days of Rest,"6+ Days,GS",4,91.0,83,14.0,19,4,0,4,0,0,7,22,3.14,0.229,0.297,0.422,0.718,35.0,2.0,1.0,0,0,0,0,0.263,60,94,11
Hit Location,To Infield,13,83.0,83,1.0,9,0,0,0,0,0,0,0,,0.108,0.108,0.108,0.217,9.0,4.0,0.0,0,0,0,1,0.108,-50,164,9
Hit Location,To Outfield,13,121.0,118,43.0,65,12,0,17,0,0,0,0,,0.551,0.537,1.085,1.622,128.0,0.0,0.0,0,3,0,0,0.462,250,122,36
Hit Location,Ball In Play,13,187.0,184,17.0,57,12,0,0,0,0,0,0,,0.31,0.305,0.375,0.68,69.0,4.0,0.0,0,3,0,1,0.305,54,106,45
Hit Location,Not in Play,13,100.0,70,27.0,17,0,0,17,0,0,28,53,1.89,0.243,0.47,0.971,1.441,68.0,0.0,2.0,0,0,0,0,,210,239,0
Hit Location,Fair Terr,13,195.0,192,44.0,74,12,0,17,0,0,0,0,,0.385,0.38,0.714,1.093,137.0,4.0,0.0,0,3,0,1,0.32,137,145,45
Hit Location,Foul Terr,5,9.0,9,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,,0
Hit Location,Pulled-RHB,12,25.0,25,12.0,14,2,0,5,0,0,0,0,,0.56,0.56,1.24,1.8,31.0,0.0,0.0,0,0,0,1,0.45,285,200,7
Hit Location,Up Mdle-RHB,13,50.0,50,8.0,17,3,0,4,0,0,0,0,,0.34,0.34,0.64,0.98,32.0,1.0,0.0,0,0,0,0,0.283,113,156,10
Hit Location,Opp Fld-RHB,9,13.0,13,0.0,3,1,0,0,0,0,0,0,,0.231,0.231,0.308,0.539,4.0,0.0,0.0,0,0,0,0,0.231,21,57,2
Hit Location,Pulled-LHB,13,42.0,41,14.0,21,3,0,4,0,0,0,0,,0.512,0.5,0.878,1.378,36.0,1.0,0.0,0,1,0,0,0.447,201,181,14
Hit Location,Up Mdle-LHB,13,59.0,57,10.0,18,3,0,4,0,0,0,0,,0.316,0.305,0.579,0.884,33.0,2.0,0.0,0,2,0,0,0.255,92,113,11
Hit Location,Opp Fld-LHB,8,13.0,13,0.0,1,0,0,0,0,0,0,0,,0.077,0.077,0.077,0.154,1.0,0.0,0.0,0,0,0,0,0.077,-64,-57,1
Hit Location,Unknown Loc,2,2.0,2,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Hit Trajectory,Ground Balls,13,74.0,74,6.0,25,3,0,0,0,0,0,0,,0.338,0.338,0.378,0.716,28.0,4.0,0.0,0,0,0,1,0.338,64,178,22
Hit Trajectory,Fly Balls,13,71.0,71,27.0,20,2,0,16,0,0,0,0,,0.282,0.282,0.986,1.268,70.0,0.0,0.0,0,0,0,0,0.073,161,199,2
Hit Trajectory,Line Drives,13,59.0,56,11.0,29,7,0,1,0,0,0,0,,0.518,0.492,0.696,1.188,39.0,0.0,0.0,0,3,0,0,0.483,165,58,21
Opponent,Inter-League,3,66.0,57,12.0,20,2,0,4,0,0,7,11,1.57,0.351,0.409,0.597,1.006,34.0,0.0,0.0,0,2,0,0,0.364,124,183,14
Opponent,Arizona Diamondbacks,1,18.0,15,4.0,5,1,0,3,1,0,3,3,1.0,0.333,0.444,1.0,1.444,15.0,0.0,0.0,0,0,0,0,0.222,208,264,1
Opponent,Baltimore Orioles,1,25.0,21,3.0,6,1,0,1,0,0,2,4,2.0,0.286,0.32,0.476,0.796,10.0,0.0,0.0,0,2,0,0,0.278,77,107,4
Opponent,Miami Marlins,2,44.0,39,4.0,12,1,0,2,0,2,4,9,2.25,0.308,0.386,0.487,0.874,19.0,0.0,1.0,0,0,0,0,0.357,97,163,9
Opponent,Kansas City Royals,1,18.0,17,6.0,8,1,0,2,0,0,1,2,2.0,0.471,0.5,0.882,1.382,15.0,0.0,0.0,0,0,0,0,0.462,202,268,5
Opponent,New York Mets,2,35.0,32,4.0,6,1,0,1,1,0,3,7,2.33,0.188,0.257,0.313,0.57,10.0,1.0,0.0,0,0,0,0,0.208,29,55,4
Opponent,San Diego Padres,1,27.0,25,6.0,8,2,0,2,0,0,2,4,2.0,0.32,0.37,0.64,1.01,16.0,1.0,0.0,0,0,0,0,0.316,121,166,4
Opponent,San Francisco Giants,2,54.0,49,9.0,14,4,0,1,0,0,3,11,3.67,0.286,0.333,0.429,0.762,21.0,2.0,1.0,0,1,0,1,0.342,72,115,9
Opponent,St. Louis Cardinals,1,23.0,20,4.0,5,1,0,2,0,0,3,5,1.67,0.25,0.348,0.6,0.948,12.0,0.0,0.0,0,0,0,0,0.231,107,166,2
Opponent,Texas Rangers,1,23.0,19,3.0,6,0,0,1,0,0,4,5,1.25,0.316,0.435,0.474,0.909,9.0,0.0,0.0,0,0,0,0,0.385,108,168,5
Opponent,Washington Nationals,1,20.0,17,3.0,4,0,0,2,3,1,3,3,1.0,0.235,0.35,0.588,0.938,10.0,0.0,0.0,0,0,0,0,0.167,106,168,2
Opponent,WP,4,87.0,75,10.0,22,1,0,5,3,3,11,17,1.55,0.293,0.391,0.507,0.898,38.0,0.0,1.0,0,0,0,0,0.321,102,163,16
Opponent,WP >= .500,9,200.0,179,36.0,52,11,0,12,2,0,17,36,2.12,0.291,0.35,0.553,0.903,99.0,4.0,1.0,0,3,0,1,0.299,99,143,29
Game Conditions,Night,7,141.0,123,25.0,37,6,0,11,2,0,17,28,1.65,0.301,0.39,0.618,1.008,76.0,2.0,1.0,0,0,0,0,0.31,122,178,20
Game Conditions,Day,6,146.0,131,21.0,37,6,0,6,3,3,11,25,2.27,0.282,0.336,0.466,0.801,61.0,2.0,1.0,0,3,0,1,0.301,79,124,25
Game Conditions,Open,12,262.0,231,45.0,66,12,0,16,5,1,27,49,1.81,0.286,0.359,0.546,0.904,126.0,4.0,1.0,0,3,0,1,0.296,100,150,38
Game Conditions,Retract,1,25.0,23,1.0,8,0,0,1,0,2,1,4,4.0,0.348,0.4,0.478,0.878,11.0,0.0,1.0,0,0,0,0,0.389,99,148,7
Game Conditions,Grass,11,242.0,212,43.0,64,12,0,16,5,1,26,43,1.65,0.302,0.376,0.585,0.961,124.0,4.0,1.0,0,3,0,1,0.308,112,166,36
Game Conditions,Artif. Turf,2,45.0,42,3.0,10,0,0,1,0,2,2,10,5.0,0.238,0.289,0.31,0.598,13.0,0.0,1.0,0,0,0,0,0.29,37,70,9
Ballparks,BAL-Camden Yards,1,25.0,21,3.0,6,1,0,1,0,0,2,4,2.0,0.286,0.32,0.476,0.796,10.0,0.0,0.0,0,2,0,0,0.278,77,113,4
Ballparks,PHI-CitizensBank,7,143.0,123,22.0,33,5,0,11,5,1,19,29,1.53,0.268,0.371,0.577,0.948,71.0,2.0,1.0,0,0,0,0,0.265,110,161,17
Ballparks,KCR-KauffmanStad,1,18.0,17,6.0,8,1,0,2,0,0,1,2,2.0,0.471,0.5,0.882,1.382,15.0,0.0,0.0,0,0,0,0,0.462,202,263,5
Ballparks,MIA-loanDepot pk,1,25.0,23,1.0,8,0,0,1,0,2,1,4,4.0,0.348,0.4,0.478,0.878,11.0,0.0,1.0,0,0,0,0,0.389,99,142,7
Ballparks,London Stad,1,20.0,19,2.0,2,0,0,0,0,0,1,6,6.0,0.105,0.15,0.105,0.255,2.0,0.0,0.0,0,0,0,0,0.154,-39,-33,2
Ballparks,SFG-Oracle Park,1,29.0,26,6.0,9,3,0,0,0,0,2,4,2.0,0.346,0.379,0.462,0.841,12.0,1.0,0.0,0,1,0,1,0.391,90,143,6
Ballparks,SDP-Petco Pk,1,27.0,25,6.0,8,2,0,2,0,0,2,4,2.0,0.32,0.37,0.64,1.01,16.0,1.0,0.0,0,0,0,0,0.316,121,171,4
By Umpire,Adam Beck,1,18.0,15,4.0,5,1,0,3,1,0,3,3,1.0,0.333,0.444,1.0,1.444,15.0,0.0,0.0,0,0,0,0,0.222,208,281,1
By Umpire,Brennan Miller,1,19.0,16,3.0,4,1,0,1,0,0,3,5,1.67,0.25,0.368,0.5,0.868,8.0,0.0,0.0,0,0,0,0,0.3,94,163,2
By Umpire,Chris Guccione,1,15.0,13,2.0,4,1,0,1,1,0,2,1,0.5,0.308,0.4,0.615,1.015,8.0,1.0,0.0,0,0,0,0,0.273,125,190,2
By Umpire,Edwin Moscoso,1,25.0,23,3.0,5,1,0,1,0,0,1,7,7.0,0.217,0.28,0.391,0.671,9.0,1.0,1.0,0,0,0,0,0.267,50,98,3
By Umpire,James Hoye,1,29.0,26,6.0,9,3,0,0,0,0,2,4,2.0,0.346,0.379,0.462,0.841,12.0,1.0,0.0,0,1,0,1,0.391,90,134,6
By Umpire,Jeremy Riggs,1,23.0,20,4.0,5,1,0,2,0,0,3,5,1.67,0.25,0.348,0.6,0.948,12.0,0.0,0.0,0,0,0,0,0.231,107,172,2
By Umpire,Lance Barrett,1,27.0,25,6.0,8,2,0,2,0,0,2,4,2.0,0.32,0.37,0.64,1.01,16.0,1.0,0.0,0,0,0,0,0.316,121,179,4
By Umpire,Laz Diaz,1,25.0,21,3.0,6,1,0,1,0,0,2,4,2.0,0.286,0.32,0.476,0.796,10.0,0.0,0.0,0,2,0,0,0.278,77,111,4
By Umpire,Manny Gonzalez,1,25.0,23,1.0,8,0,0,1,0,2,1,4,4.0,0.348,0.4,0.478,0.878,11.0,0.0,1.0,0,0,0,0,0.389,99,156,7
By Umpire,Quinn Wolcott,1,23.0,19,3.0,6,0,0,1,0,0,4,5,1.25,0.316,0.435,0.474,0.909,9.0,0.0,0.0,0,0,0,0,0.385,108,161,5
By Umpire,Stu Scheurwater,2,38.0,36,8.0,10,1,0,2,0,0,2,8,4.0,0.278,0.316,0.472,0.788,17.0,0.0,0.0,0,0,0,0,0.308,75,125,7
