Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Clutch Stats,Behind,15,192.0,176,32.0,56,17,1,8,3,1,11,28,2.55,0.318,0.367,0.563,0.929,99.0,2.0,3.0,1,1,0,1,0.34,145,148,30
Leverage,High Lvrge,22,78.0,66,22.0,13,1,0,4,9,1,2,12,6.0,0.197,0.247,0.394,0.641,26.0,5.0,4.0,1,5,0,0,0.164,69,76,8
Leverage,Medium Lvrge,25,283.0,252,28.0,66,17,1,6,8,2,23,55,2.39,0.262,0.335,0.409,0.743,103.0,7.0,5.0,1,1,0,2,0.313,100,108,42
Leverage,Low Lvrge,26,244.0,226,20.0,59,13,2,11,1,1,13,46,3.54,0.261,0.312,0.482,0.794,109.0,2.0,4.0,0,1,0,2,0.282,109,122,33
Times Facing Opponent in Game,"1st PA in G, as SP",26,233.0,197,21.0,44,8,2,5,,,24,40,1.67,0.223,0.328,0.36,0.688,71.0,7.0,8.0,1,3,0,1,0.252,87,99,29
Times Facing Opponent in Game,"2nd PA in G, as SP",26,232.0,215,26.0,52,12,1,7,,,9,46,5.11,0.242,0.283,0.405,0.687,87.0,5.0,4.0,1,2,0,2,0.274,83,88,32
Times Facing Opponent in Game,"3rd PA in G, as SP",25,134.0,126,18.0,39,9,0,8,,,5,27,5.4,0.31,0.336,0.571,0.907,72.0,2.0,1.0,0,2,0,1,0.333,137,133,22
Times Facing Opponent in Game,"4th+ PA in G, as SP",3,5.0,5,5.0,3,2,0,1,,,0,0,,0.6,0.6,1.6,2.2,8.0,0.0,0.0,0,0,0,0,0.5,456,562,0
Pitch Count,Pitch 1-25,26,158.0,135,15.0,31,5,2,3,,,14,25,1.79,0.23,0.323,0.363,0.686,49.0,7.0,6.0,0,3,0,1,0.255,86,96,21
Pitch Count,Pitch 26-50,26,170.0,154,22.0,42,10,1,7,,,11,32,2.91,0.273,0.327,0.487,0.814,75.0,2.0,2.0,1,1,0,0,0.302,115,125,24
Pitch Count,Pitch 51-75,25,162.0,147,18.0,32,4,0,7,,,8,35,4.38,0.218,0.273,0.388,0.661,57.0,5.0,4.0,1,2,0,2,0.234,76,79,21
Pitch Count,Pitch 76-100,23,108.0,101,15.0,31,11,0,4,,,5,19,3.8,0.307,0.343,0.535,0.877,54.0,0.0,1.0,0,1,0,1,0.342,131,140,16
Pitch Count,Pitch 101+,3,6.0,6,0.0,2,1,0,0,,,0,2,,0.333,0.333,0.5,0.833,3.0,0.0,0.0,0,0,0,0,0.5,120,164,1
Days of Rest,"4 Days,GS",8,192.0,170,38.0,57,11,1,11,4,1,15,25,1.67,0.335,0.392,0.606,0.997,103.0,3.0,2.0,2,2,0,2,0.338,163,172,34
Days of Rest,"5 Days,GS",15,342.0,308,28.0,59,17,1,7,9,1,21,74,3.52,0.192,0.26,0.321,0.582,99.0,9.0,9.0,0,4,0,2,0.225,56,63,34
Days of Rest,"6+ Days,GS",3,71.0,66,9.0,22,3,1,3,5,2,2,14,7.0,0.333,0.366,0.546,0.912,36.0,2.0,2.0,0,1,0,0,0.38,141,145,15
Hit Location,To Infield,26,195.0,193,7.0,21,0,0,0,0,0,0,0,,0.109,0.109,0.109,0.218,21.0,14.0,0.0,2,0,0,4,0.109,-40,166,21
Hit Location,To Outfield,26,244.0,237,62.0,117,31,3,21,0,0,0,0,,0.494,0.48,0.916,1.395,217.0,0.0,0.0,0,7,0,0,0.431,262,92,62
Hit Location,Ball In Play,26,419.0,410,41.0,117,31,3,0,0,0,0,0,,0.285,0.281,0.376,0.656,154.0,14.0,0.0,2,7,0,4,0.281,75,98,83
Hit Location,Not in Play,26,186.0,134,29.0,21,0,0,21,2,1,38,113,2.97,0.157,0.389,0.627,1.016,84.0,0.0,13.0,0,0,0,0,,167,143,0
Hit Location,Fair Terr,26,424.0,415,69.0,138,31,3,21,0,0,0,0,,0.333,0.327,0.574,0.901,238.0,14.0,0.0,2,7,0,4,0.292,135,103,83
Hit Location,Foul Terr,11,15.0,15,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,,0
Hit Location,Pulled-RHB,26,116.0,114,26.0,55,13,0,11,0,0,0,0,,0.483,0.474,0.886,1.36,101.0,2.0,0.0,0,2,0,2,0.419,253,132,31
Hit Location,Up Mdle-RHB,26,161.0,159,22.0,41,10,1,6,0,0,0,0,,0.258,0.256,0.447,0.703,71.0,7.0,0.0,1,1,0,1,0.227,84,85,24
Hit Location,Opp Fld-RHB,26,71.0,69,7.0,16,3,0,1,0,0,0,0,,0.232,0.225,0.319,0.544,22.0,1.0,0.0,0,2,0,0,0.214,45,58,12
Hit Location,Pulled-LHB,14,29.0,28,7.0,12,0,0,3,0,0,0,0,,0.429,0.414,0.75,1.164,21.0,2.0,0.0,0,1,0,1,0.346,203,136,9
Hit Location,Up Mdle-LHB,20,43.0,42,6.0,11,3,2,0,0,0,0,0,,0.262,0.256,0.429,0.684,18.0,2.0,0.0,0,1,0,0,0.256,80,67,6
Hit Location,Opp Fld-LHB,14,17.0,16,1.0,3,2,0,0,0,0,0,0,,0.188,0.188,0.313,0.5,5.0,0.0,0.0,1,0,0,0,0.188,31,33,1
Hit Location,Unknown Loc,3,3.0,3,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Hit Trajectory,Ground Balls,26,167.0,167,13.0,49,2,0,0,0,0,0,0,,0.293,0.293,0.305,0.599,51.0,14.0,0.0,0,0,0,4,0.293,63,133,47
Hit Trajectory,Fly Balls,26,183.0,176,40.0,36,10,3,20,0,0,0,0,,0.205,0.197,0.636,0.833,112.0,0.0,0.0,0,7,0,0,0.098,108,101,3
Hit Trajectory,Line Drives,25,84.0,84,16.0,52,19,0,1,0,0,0,0,,0.619,0.619,0.881,1.5,74.0,0.0,0.0,0,0,0,0,0.615,298,99,32
Hit Trajectory,Bunts,6,6.0,4,0.0,1,0,0,0,0,0,0,0,,0.25,0.25,0.25,0.5,1.0,0.0,0.0,2,0,0,0,0.25,37,-2,1
Opponent,Inter-League,8,190.0,173,19.0,43,12,1,4,4,3,12,41,3.42,0.249,0.298,0.399,0.697,69.0,4.0,1.0,1,2,0,0,0.3,86,97,26
Opponent,Los Angeles Angels,2,44.0,41,3.0,11,0,0,2,3,0,1,10,10.0,0.268,0.318,0.415,0.733,17.0,2.0,2.0,0,0,0,0,0.31,96,115,9
Opponent,Arizona Diamondbacks,1,24.0,23,3.0,5,3,0,1,0,0,1,6,6.0,0.217,0.25,0.478,0.728,11.0,0.0,0.0,0,0,0,0,0.25,89,85,1
Opponent,Atlanta Braves,1,29.0,25,4.0,6,2,0,0,0,0,2,5,2.5,0.24,0.276,0.32,0.596,8.0,0.0,0.0,0,2,0,0,0.273,61,67,4
Opponent,Baltimore Orioles,1,28.0,27,7.0,8,1,0,3,2,0,1,8,8.0,0.296,0.321,0.667,0.988,18.0,0.0,0.0,0,0,0,0,0.313,155,150,4
Opponent,Boston Red Sox,1,23.0,21,1.0,4,1,0,1,1,0,2,8,4.0,0.191,0.261,0.381,0.642,8.0,0.0,0.0,0,0,0,1,0.25,70,66,2
Opponent,Chicago White Sox,1,25.0,24,1.0,3,1,0,0,1,0,1,5,5.0,0.125,0.16,0.167,0.327,4.0,0.0,0.0,0,0,0,0,0.158,-11,6,2
Opponent,Cleveland Guardians,1,20.0,16,5.0,6,2,1,0,4,0,2,1,0.5,0.375,0.45,0.625,1.075,10.0,0.0,1.0,0,1,0,0,0.375,186,206,3
Opponent,Detroit Tigers,1,24.0,22,4.0,6,2,0,2,0,0,1,1,1.0,0.273,0.333,0.636,0.97,14.0,1.0,1.0,0,0,0,0,0.211,151,179,2
Opponent,Miami Marlins,1,23.0,22,0.0,4,1,1,0,2,0,1,6,6.0,0.182,0.217,0.318,0.536,7.0,1.0,0.0,0,0,0,0,0.25,42,60,2
Opponent,Houston Astros,3,72.0,65,10.0,16,6,0,2,1,1,2,6,3.0,0.246,0.292,0.431,0.723,28.0,1.0,3.0,0,2,0,3,0.237,91,94,8
Opponent,Kansas City Royals,1,19.0,16,4.0,5,3,1,0,0,0,2,4,2.0,0.313,0.389,0.625,1.014,10.0,1.0,0.0,1,0,0,0,0.417,167,172,1
Opponent,Milwaukee Brewers,1,21.0,20,7.0,9,2,0,2,0,0,1,3,3.0,0.45,0.476,0.85,1.326,17.0,0.0,0.0,0,0,0,0,0.467,246,254,5
Opponent,Minnesota Twins,2,42.0,35,12.0,18,3,0,4,0,0,4,2,0.5,0.514,0.595,0.943,1.538,33.0,0.0,3.0,0,0,0,0,0.483,305,305,11
Opponent,New York Yankees,1,21.0,20,0.0,3,0,0,0,0,0,1,7,7.0,0.15,0.191,0.15,0.341,3.0,1.0,0.0,0,0,0,0,0.231,-5,-9,3
Opponent,San Diego Padres,1,22.0,19,3.0,7,2,0,0,1,0,3,1,0.33,0.368,0.455,0.474,0.928,9.0,2.0,0.0,0,0,0,0,0.389,153,152,5
Opponent,Seattle Mariners,1,24.0,19,2.0,3,0,0,0,1,0,2,8,4.0,0.158,0.292,0.158,0.45,3.0,1.0,2.0,0,1,0,0,0.25,29,40,3
Opponent,San Francisco Giants,2,50.0,48,1.0,10,2,0,1,0,3,1,18,18.0,0.208,0.24,0.313,0.553,15.0,1.0,1.0,0,0,0,0,0.31,48,56,7
Opponent,St. Louis Cardinals,1,21.0,16,1.0,2,0,0,0,1,0,3,2,0.67,0.125,0.263,0.125,0.388,2.0,0.0,0.0,1,0,0,0,0.143,12,17,2
Opponent,Texas Rangers,2,48.0,43,4.0,9,0,0,2,1,0,4,8,2.0,0.209,0.271,0.349,0.62,15.0,1.0,0.0,0,1,0,0,0.206,66,81,7
Opponent,Toronto Blue Jays,1,25.0,22,3.0,3,0,0,1,0,0,3,4,1.33,0.136,0.24,0.273,0.513,6.0,2.0,0.0,0,0,0,0,0.118,39,46,2
Opponent,WP,8,189.0,174,15.0,36,4,1,7,7,0,11,34,3.09,0.207,0.265,0.362,0.627,63.0,7.0,3.0,0,1,0,0,0.216,67,83,24
Opponent,WP >= .500,18,416.0,370,60.0,102,27,2,14,11,4,27,79,2.93,0.276,0.337,0.473,0.81,175.0,7.0,10.0,2,6,0,4,0.311,115,120,59
Game Conditions,Night,11,256.0,236,24.0,57,16,1,7,7,1,16,51,3.19,0.242,0.287,0.407,0.694,96.0,6.0,0.0,1,2,0,1,0.278,84,93,33
Game Conditions,Day,15,349.0,308,51.0,81,15,2,14,11,3,22,62,2.82,0.263,0.333,0.461,0.794,142.0,8.0,13.0,1,5,0,3,0.283,111,122,50
Game Conditions,Open,23,535.0,479,68.0,125,25,3,18,18,4,33,101,3.06,0.261,0.321,0.438,0.76,210.0,12.0,13.0,2,7,0,4,0.292,102,112,79
Game Conditions,Retract,3,70.0,65,7.0,13,6,0,3,0,0,5,12,2.4,0.2,0.257,0.431,0.688,28.0,2.0,0.0,0,0,0,0,0.2,80,90,4
Game Conditions,Grass,23,534.0,480,69.0,129,28,3,19,17,4,31,98,3.16,0.269,0.326,0.458,0.784,220.0,11.0,13.0,2,7,0,4,0.297,108,119,79
Game Conditions,Artif. Turf,3,71.0,64,6.0,9,3,0,2,1,0,7,15,2.14,0.141,0.225,0.281,0.507,18.0,3.0,0.0,0,0,0,0,0.149,36,42,4
Ballparks,BAL-Camden Yards,1,28.0,27,7.0,8,1,0,3,2,0,1,8,8.0,0.296,0.321,0.667,0.988,18.0,0.0,0.0,0,0,0,0,0.313,155,158,4
