Split Type,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Bases Occupied,"on 3rd, 2 out",10,,12,9,3,4,0,0,0,6,0,0,3,1,0.444,0.583,0.444,1.028,4,0,0,0,0,0,0,0.5,161,193,4
Bases Occupied,"0 out, ---",31,,36,32,2,12,4,1,2,2,0,0,1,5,0.375,0.444,0.75,1.194,24,0,3,0,0,0,0,0.4,190,235,5
Bases Occupied,"0 out, 1--",12,,12,9,,2,1,0,0,0,0,0,1,0,0.222,0.417,0.333,0.75,3,2,2,0,0,0,0,0.222,90,102,1
Bases Occupied,"0 out, -2-",6,,7,5,,1,0,0,0,0,0,0,1,2,0.2,0.333,0.2,0.533,1,0,0,1,0,1,0,0.333,37,48,1
Bases Occupied,"0 out, --3",1,,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, 12-",2,,2,2,,1,1,0,0,1,0,0,0,0,0.5,0.5,1.0,1.5,2,1,0,0,0,0,0,0.5,261,290,0
Bases Occupied,"0 out, 1-3",1,,1,1,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, -23",1,,1,1,,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,-100,-100,0
Bases Occupied,"0 out, 123",,,,,1,,,,,,0,0,,,,,,,,,,,,,,,,,
Bases Occupied,"1 out, ---",37,,49,44,1,11,2,0,1,1,0,0,5,11,0.25,0.327,0.364,0.69,16,0,0,0,0,0,1,0.313,72,103,8
Bases Occupied,"1 out, 1--",13,,12,12,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"1 out, -2-",7,,8,6,2,2,0,0,1,3,0,0,2,2,0.333,0.5,0.833,1.333,5,0,0,0,0,0,0,0.333,224,262,1
Bases Occupied,"1 out, --3",3,,3,2,1,0,0,0,0,1,0,0,0,1,0.0,0.333,0.0,0.333,0,0,1,0,0,0,0,0.0,-7,-10,0
Bases Occupied,"1 out, 12-",8,,11,9,3,2,1,0,1,4,0,0,0,2,0.222,0.364,0.667,1.03,6,2,2,0,0,0,0,0.167,149,181,0
Bases Occupied,"1 out, 1-3",7,,6,5,1,3,0,0,0,4,0,0,0,1,0.6,0.5,0.6,1.1,3,1,0,0,1,0,0,0.6,172,158,3
Bases Occupied,"1 out, -23",4,,4,4,1,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"1 out, 123",,,,,1,,,,,,0,0,,,,,,,,,,,,,,,,,
Bases Occupied,"2 out, ---",34,,41,35,1,8,1,0,1,1,0,0,6,12,0.229,0.342,0.343,0.684,12,0,0,0,0,0,0,0.318,71,106,6
Bases Occupied,"2 out, 1--",14,,11,9,,1,0,0,0,0,0,0,2,3,0.111,0.273,0.111,0.384,1,0,0,0,0,0,0,0.167,1,14,1
Bases Occupied,"2 out, -2-",9,,12,10,2,3,2,0,1,4,0,0,2,2,0.3,0.417,0.8,1.217,8,0,0,0,0,0,0,0.286,193,223,0
Bases Occupied,"2 out, 12-",3,,3,3,3,2,0,0,1,4,0,0,0,1,0.667,0.667,1.667,2.333,5,0,0,0,0,0,0,1.0,455,546,1
Bases Occupied,"2 out, 1-3",4,,4,4,2,2,0,0,0,2,0,0,0,0,0.5,0.5,0.5,1.0,2,0,0,0,0,0,0,0.5,150,175,2
Bases Occupied,"2 out, -23",5,,5,2,,1,0,0,0,2,0,0,3,1,0.5,0.8,0.5,1.3,1,0,0,0,0,0,0,1.0,234,264,1
Bases Occupied,"2 out, 123",3,,3,3,1,1,0,0,0,2,0,0,0,0,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.333,66,91,1
Clutch Stats,"2 outs, RISP",20,,27,22,8,9,2,0,2,14,0,0,5,4,0.409,0.519,0.773,1.291,17,0,0,0,0,0,0,0.438,216,255,5
Clutch Stats,Late & Close,28,,34,28,5,6,2,0,2,6,0,0,6,9,0.214,0.353,0.5,0.853,14,1,0,0,0,1,0,0.235,109,149,2
Clutch Stats,Tie Game,26,,43,38,3,12,3,1,1,5,0,0,4,9,0.316,0.395,0.526,0.922,20,2,1,0,0,1,0,0.393,126,158,7
Clutch Stats,Within 1 R,46,,94,82,6,19,4,1,2,10,0,0,10,21,0.232,0.319,0.378,0.697,31,5,1,0,1,1,1,0.283,73,96,12
Clutch Stats,Within 2 R,54,,132,117,10,28,6,1,4,17,0,0,12,31,0.239,0.318,0.41,0.729,48,5,2,0,1,1,1,0.289,79,104,17
Clutch Stats,Within 3 R,61,,167,144,12,36,6,1,5,22,0,0,17,38,0.25,0.343,0.41,0.753,59,6,4,1,1,1,1,0.304,86,112,24
Clutch Stats,Within 4 R,65,,186,161,15,38,7,1,6,25,0,0,19,43,0.236,0.33,0.404,0.733,65,7,4,1,1,1,1,0.283,81,106,24
Clutch Stats,Margin > 4 R,25,,46,38,10,14,5,0,2,7,0,0,4,9,0.368,0.478,0.658,1.136,25,3,4,0,0,0,0,0.444,179,217,7
Clutch Stats,Ahead,28,,69,60,6,11,3,0,1,9,0,0,6,16,0.183,0.279,0.283,0.563,17,3,2,1,0,0,1,0.233,40,54,7
Clutch Stats,Behind,51,,120,101,16,29,6,0,6,18,0,0,13,27,0.287,0.392,0.525,0.917,53,5,5,0,1,0,0,0.333,125,166,17
Leverage,High Lvrge,28,,40,32,6,11,2,0,2,15,0,0,5,8,0.344,0.45,0.594,1.044,19,4,2,0,1,1,0,0.391,157,190,7
Leverage,Medium Lvrge,44,,77,71,10,17,2,1,3,7,0,0,5,15,0.239,0.299,0.423,0.721,30,3,1,0,0,0,0,0.264,77,100,11
Leverage,Low Lvrge,58,,115,96,9,24,8,0,3,10,0,0,13,29,0.25,0.368,0.427,0.796,41,3,5,1,0,0,1,0.328,97,126,13
Times Facing Opponent in Game,vs. SP,55,,125,111,10,30,4,1,4,19,0,0,9,27,0.27,0.344,0.432,0.776,48,6,4,0,1,0,1,0.321,91,116,21
Times Facing Opponent in Game,vs. RP,62,,107,88,15,22,8,0,4,13,0,0,14,25,0.25,0.377,0.477,0.855,42,4,4,1,0,1,0,0.305,111,144,10
Times Facing Opponent in Game,"vs. SP, 1st",55,,55,50,,15,3,1,3,9,0,0,4,9,0.3,0.346,0.58,0.926,29,2,0,0,1,0,0,0.308,124,161,8
Times Facing Opponent in Game,"vs. SP, 2nd",53,,53,45,,12,1,0,1,8,0,0,4,11,0.267,0.377,0.356,0.733,16,4,4,0,0,0,1,0.333,84,107,10
Times Facing Opponent in Game,"vs. SP, 3rd",18,,17,16,,3,0,0,0,2,0,0,1,7,0.188,0.235,0.188,0.423,3,0,0,0,0,0,0,0.333,7,15,3
Times Facing Opponent in Game,"vs. RP, 1st",62,,103,84,,19,7,0,4,13,0,0,14,25,0.226,0.363,0.452,0.815,38,4,4,1,0,1,0,0.273,101,134,8
Times Facing Opponent in Game,"vs. RP, 2nd",3,,3,3,,3,1,0,0,0,0,0,0,0,1.0,1.0,1.333,2.333,4,0,0,0,0,0,0,1.0,474,520,2
Times Facing Opponent in Game,"vs. RP, 3rd+",1,,1,1,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
vs. Power/Finesse Pitchers,vs. Power,43,,70,59,,14,5,0,4,12,,,9,17,0.237,0.357,0.525,0.883,31,5,2,0,0,0,0,0.263,116,160,5
vs. Power/Finesse Pitchers,vs. avg.P/F,30,,54,41,,12,1,0,3,8,,,8,16,0.293,0.434,0.537,0.971,22,2,3,1,1,0,0,0.391,140,175,8
vs. Power/Finesse Pitchers,vs. Finesse,47,,108,99,,26,6,1,1,12,,,6,19,0.263,0.324,0.374,0.698,37,3,3,0,0,1,1,0.317,73,91,18
vs. Ground Ball/Fly Ball Pitchers,vs. Fly Ball,43,,93,82,,19,5,0,3,15,,,8,23,0.232,0.315,0.402,0.718,33,5,2,1,0,1,1,0.286,77,102,11
vs. Ground Ball/Fly Ball Pitchers,vs. avg.F/G,46,,86,69,,19,6,0,1,6,,,12,17,0.275,0.419,0.406,0.824,28,3,5,0,0,0,0,0.353,107,134,12
vs. Ground Ball/Fly Ball Pitchers,vs. GrndBall,30,,53,48,,14,1,1,4,11,,,3,12,0.292,0.34,0.604,0.944,29,2,1,0,1,0,0,0.303,128,163,8
Hit Location,To Infield,44,,69,68,,2,0,0,0,2,,,0,0,0.029,0.029,0.029,0.059,2,10,0,1,0,0,1,0.029,-86,-29,2
Hit Location,To Outfield,52,,80,79,,50,12,1,8,30,,,0,0,0.633,0.625,1.114,1.739,88,0,0,0,1,0,0,0.583,321,142,29
Hit Location,Ball In Play,61,,141,139,,44,12,1,0,18,,,0,0,0.317,0.314,0.417,0.732,58,10,0,1,1,0,1,0.314,80,120,31
Hit Location,Not in Play,56,,91,60,,8,0,0,8,14,,,23,52,0.133,0.429,0.533,0.962,32,0,8,0,0,1,0,,137,134,0
Hit Location,Fair Terr,63,,145,143,,52,12,1,8,32,,,0,0,0.364,0.361,0.629,0.991,90,10,0,1,1,0,1,0.324,140,124,31
Hit Location,Foul Terr,4,,4,4,,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,,0
Hit Location,Pulled-RHB,31,,40,40,,15,4,0,4,12,,,0,0,0.375,0.375,0.775,1.15,31,4,0,0,0,0,1,0.306,176,94,7
Hit Location,Up Mdle-RHB,46,,84,83,,27,6,1,4,16,,,0,0,0.325,0.325,0.566,0.892,47,6,0,1,0,0,0,0.291,116,134,16
Hit Location,Opp Fld-RHB,19,,24,23,,10,2,0,0,4,,,0,0,0.435,0.417,0.522,0.938,12,0,0,0,1,0,0,0.417,132,175,8
Hit Location,Unknown Loc,1,,1,1,,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
Hit Trajectory,Ground Balls,47,,68,68,,13,2,0,0,6,,,0,0,0.191,0.191,0.221,0.412,15,10,0,0,0,0,1,0.191,2,60,11
Hit Trajectory,Fly Balls,39,,52,51,,18,6,1,8,19,,,0,0,0.353,0.346,0.98,1.327,50,0,0,0,1,0,0,0.227,213,230,3
Hit Trajectory,Line Drives,23,,28,28,,21,4,0,0,7,,,0,0,0.75,0.75,0.893,1.643,25,0,0,0,0,0,0,0.75,307,122,17
Hit Trajectory,Bunts,1,,1,0,,0,0,0,0,0,,,0,0,,,,,0,0,0,1,0,0,0,,,,0
Opponent,Inter-League,22,18,74,63,7,15,8,0,1,12,0,0,6,18,0.238,0.329,0.413,0.742,26,3,3,1,1,1,0,0.311,83,111,6
Opponent,Los Angeles Angels,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,0,1,1,0,0,0,0,0.0,39,54,0
Opponent,Arizona Diamondbacks,4,3,11,9,1,3,0,0,0,2,0,0,2,1,0.333,0.455,0.333,0.788,3,1,0,0,0,0,1,0.375,100,119,3
Opponent,Atlanta Braves,1,1,4,4,0,1,0,0,0,1,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,0.5,25,48,1
Opponent,Boston Red Sox,2,2,11,9,3,5,3,0,1,5,0,0,1,1,0.556,0.636,1.222,1.859,11,0,1,0,0,1,0,0.571,348,404,1
Opponent,Chicago Cubs,1,1,4,2,1,1,1,0,0,0,0,0,1,1,0.5,0.75,1.0,1.75,2,0,1,0,0,0,0,1.0,330,411,0
Opponent,Chicago White Sox,2,2,6,5,0,0,0,0,0,0,0,0,1,2,0.0,0.167,0.0,0.167,0,0,0,0,0,0,0,0.0,-54,-50,0
Opponent,Cincinnati Reds,4,3,16,13,2,2,1,0,0,1,0,0,2,2,0.154,0.313,0.231,0.543,3,2,1,0,0,0,0,0.182,38,59,1
Opponent,Cleveland Guardians,1,1,4,4,1,1,1,0,0,1,0,0,0,1,0.25,0.25,0.5,0.75,2,1,0,0,0,0,0,0.333,80,105,0
Opponent,Miami Marlins,1,1,4,4,1,2,0,0,1,3,0,0,0,1,0.5,0.5,1.25,1.75,5,0,0,0,0,0,0,0.5,316,347,1
Opponent,Houston Astros,3,2,7,5,0,1,0,0,0,1,0,0,1,1,0.2,0.286,0.2,0.486,1,0,0,0,1,0,0,0.2,24,45,1
Opponent,Kansas City Royals,3,2,8,7,0,0,0,0,0,0,0,0,1,4,0.0,0.125,0.0,0.125,0,1,0,0,0,0,0,0.0,-65,-60,0
Opponent,Los Angeles Dodgers,4,3,11,10,2,3,1,0,1,1,0,0,1,3,0.3,0.364,0.7,1.064,7,1,0,0,0,0,0,0.333,156,199,1
Opponent,Milwaukee Brewers,1,1,4,2,1,1,0,1,0,0,0,0,2,0,0.5,0.75,1.5,2.25,3,0,0,0,0,0,0,0.5,441,526,0
Opponent,Minnesota Twins,3,2,12,10,1,4,2,0,0,2,0,0,1,2,0.4,0.455,0.6,1.055,6,0,0,1,0,0,0,0.5,160,208,2
Opponent,New York Mets,2,2,8,7,0,0,0,0,0,0,0,0,0,1,0.0,0.125,0.0,0.125,0,0,1,0,0,0,0,0.0,-65,-61,0
Opponent,New York Yankees,1,1,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
Opponent,Oakland Athletics,2,1,5,5,0,2,1,0,0,1,0,0,0,1,0.4,0.4,0.6,1.0,3,0,0,0,0,0,0,0.5,144,171,1
Opponent,Philadelphia Phillies,4,2,9,8,1,5,0,0,1,1,0,0,1,2,0.625,0.667,1.0,1.667,8,0,0,0,0,0,0,0.8,307,380,4
Opponent,Pittsburgh Pirates,4,4,16,15,3,6,1,0,1,2,0,0,1,1,0.4,0.438,0.667,1.104,10,1,0,0,0,0,0,0.385,170,207,4
Opponent,San Diego Padres,7,5,24,24,4,8,0,0,2,5,0,0,0,7,0.333,0.333,0.583,0.917,14,2,0,0,0,0,0,0.4,122,158,6
Opponent,Seattle Mariners,1,1,4,4,1,1,1,0,0,0,0,0,0,0,0.25,0.25,0.5,0.75,2,0,0,0,0,0,0,0.25,80,122,0
Opponent,San Francisco Giants,8,7,30,23,1,3,0,0,0,1,0,0,6,6,0.13,0.333,0.13,0.464,3,0,1,0,0,0,0,0.177,22,37,3
Opponent,St. Louis Cardinals,2,1,5,5,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
Opponent,Tampa Bay Rays,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
Opponent,Texas Rangers,1,1,4,4,1,1,0,0,0,2,0,0,0,3,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,1.0,25,43,1
Opponent,Toronto Blue Jays,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333,0,0,1,0,0,0,0,0.0,-7,4,0
Opponent,Washington Nationals,3,3,12,10,1,2,0,0,1,3,0,0,1,5,0.2,0.333,0.5,0.833,5,0,1,0,0,0,0,0.25,103,125,1
Opponent,WP,20,18,74,62,9,16,4,0,3,12,0,0,7,16,0.258,0.378,0.468,0.846,29,4,5,0,0,0,0,0.302,109,132,9
Opponent,WP >= .500,48,37,158,137,16,36,8,1,5,20,0,0,16,36,0.263,0.35,0.445,0.796,61,6,3,1,1,1,1,0.32,96,127,22
Game Conditions,Night,35,25,115,93,11,25,6,1,3,9,0,0,17,26,0.269,0.404,0.452,0.855,42,6,4,1,0,1,0,0.344,113,142,15
Game Conditions,Day,33,30,117,106,14,27,6,0,5,23,0,0,6,26,0.255,0.316,0.453,0.769,48,4,4,0,1,0,1,0.29,88,115,16
Game Conditions,Open,61,50,213,183,23,47,12,1,7,27,0,0,21,50,0.257,0.354,0.448,0.802,82,9,7,1,1,1,1,0.315,98,125,27
Game Conditions,Retract,7,5,19,16,2,5,0,0,1,5,0,0,2,2,0.313,0.421,0.5,0.921,8,1,1,0,0,0,0,0.308,128,160,4
Game Conditions,Grass,62,50,214,184,23,46,12,1,7,26,0,0,22,49,0.25,0.352,0.44,0.792,81,9,7,1,0,1,1,0.305,95,123,26
Game Conditions,Artif. Turf,6,5,18,15,2,6,0,0,1,6,0,0,1,3,0.4,0.444,0.6,1.044,9,1,1,0,1,0,0,0.417,156,193,5
Ballparks,Alfredo Harp Stad,1,1,3,2,0,1,0,0,0,1,0,0,0,1,0.5,0.333,0.5,0.833,1,0,0,0,1,0,0,0.5,103,104,1
Ballparks,LAA-Angel Stad,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,0,1,1,0,0,0,0,0.0,39,58,0
Ballparks,STL-Busch Stad 3,2,1,5,5,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
Ballparks,ARI-Chase Field,3,2,8,7,1,3,0,0,0,2,0,0,1,1,0.429,0.5,0.429,0.929,3,1,0,0,0,0,0,0.5,134,150,3
Ballparks,NYM-Citi Field,1,1,4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
Ballparks,PHI-CitizensBank,2,1,4,3,0,2,0,0,0,0,0,0,1,0,0.667,0.75,0.667,1.417,2,0,0,0,0,0,0,0.667,257,304,2
Ballparks,COL-Coors Fld,30,26,109,96,13,25,7,1,3,14,0,0,11,31,0.26,0.349,0.448,0.797,43,4,2,0,0,1,1,0.355,96,101,14
Ballparks,LAD-Dodger Stad,1,1,3,3,0,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.5,66,88,1
Ballparks,CIN-GreatAmer BP,2,1,7,5,2,1,1,0,0,0,0,0,1,0,0.2,0.429,0.4,0.829,2,2,1,0,0,0,0,0.2,108,133,0
Ballparks,CHW-Guaranteed,2,2,6,5,0,0,0,0,0,0,0,0,1,2,0.0,0.167,0.0,0.167,0,0,0,0,0,0,0,0.0,-54,-45,0
Ballparks,MIA-loanDepot pk,1,1,4,4,1,2,0,0,1,3,0,0,0,1,0.5,0.5,1.25,1.75,5,0,0,0,0,0,0,0.5,316,366,1
Ballparks,HOU-MinuteMaidPk,2,1,4,3,0,0,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,0,0.0,-30,-21,0
Ballparks,WSN-Natls Park,1,1,4,3,1,1,0,0,1,2,0,0,0,1,0.333,0.5,1.333,1.833,4,0,1,0,0,0,0,0.0,334,398,0
Ballparks,OAK-Oakland Col.,2,1,5,5,0,2,1,0,0,1,0,0,0,1,0.4,0.4,0.6,1.0,3,0,0,0,0,0,0,0.5,144,184,1
Ballparks,SFG-Oracle Park,5,5,19,14,1,1,0,0,0,1,0,0,4,3,0.071,0.316,0.071,0.387,1,0,1,0,0,0,0,0.091,4,21,1
Ballparks,SDP-Petco Pk,4,2,12,12,3,5,0,0,2,4,0,0,0,2,0.417,0.417,0.917,1.333,11,1,0,0,0,0,0,0.375,219,253,3
Ballparks,PIT-PNC Pk,2,2,8,8,1,3,0,0,1,2,0,0,0,0,0.375,0.375,0.75,1.125,6,1,0,0,0,0,0,0.286,170,211,2
Ballparks,TOR-Rogers Ctr,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333,0,0,1,0,0,0,0,0.0,-7,7,0
Ballparks,MIN-Target Field,3,2,12,10,1,4,2,0,0,2,0,0,1,2,0.4,0.455,0.6,1.055,6,0,0,1,0,0,0,0.5,160,187,2
Ballparks,CHC-Wrigley Fld,1,1,4,2,1,1,1,0,0,0,0,0,1,1,0.5,0.75,1.0,1.75,2,0,1,0,0,0,0,1.0,330,426,0
Ballparks,NYY-Yankee Stad3,1,1,4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-100,-100,0
